source,country,query,title,company,location,salary_min,salary_max,description,created,scraped_at,country_name,skills,salary_avg
adzuna,fr,python developer,Confirmed Python Developer (F/M),Veesion,"8ème Arrondissement, Paris",60000.0,70000.0,"Please apply directly on our website. Veesion is experiencing rapid growth following its successful Series B funding round. This expansion phase requires strengthening our technical foundation and scaling our development capabilities to meet increasing market demands. As we structure our growing team, we’re seeking a Confirmed Python Developer to play a pivotal role in a dynamic environment where they can make a significant impact on both our technology stack and team culture during this exciti…",2025-06-21 22:46:55+00:00,2025-06-30 19:53:40.920225,France,['Python'],65000.0
adzuna,fr,python developer,Confirmed Python Developer (F/M),Veesion,"Paris, Ile-de-France",,,"is experiencing rapid growth following its successful Series B funding round. This expansion phase requires strengthening our technical foundation and scaling our development capabilities to meet increasing market demands. As we structure our growing team, we're seeking a Confirmed Python Developer to play a pivotal role in a dynamic environment where they can make a significant impact on both our technology stack and team culture during this exciting growth phase. Reporting to the Head Of Engi…",2025-06-25 10:53:21+00:00,2025-06-30 19:53:40.920269,France,['Python'],
adzuna,fr,python developer,Senior Python Developer - CDI Toulouse,EasyMile,"Haute-Garonne, Occitanie",,,"We are seeking a skilled and motivated Infrastructure Engineer for a replacement position within our embedded Infrastructure team in Toulouse. As an Infrastructure Engineer, you will play a crucial role in building and maintaining the development environment and frameworks that support our embedded software components: Build and maintain the developer environment for robotics teams (Operating system packaging, CI/CD pipelines, code quality, testing framework, etc.) Build and maintain frameworks…",2025-03-28 20:28:34+00:00,2025-06-30 19:53:40.920274,France,['Python'],
adzuna,fr,python developer,Python Developer - Stage - F/H,Dataleon,"9ème Arrondissement, Paris",,,"Alors que la transition technologique s’accélère, un grand nombre de données est perdu ou n’est pas exploité, faute de gestion ou de moyens humains. C’est pourquoi l’expertise de Dataleon et ses technologies sont mises à profit pour répondre à 3 objectifs : Améliorer l’exploitation des données pour servir la productivité et la performance des entreprises. Générer des modèles (algorithmes) précis et flexibles qui visent à pallier les potentielles erreurs humaines. Mettre à disposition des produi…",2025-06-29 22:17:15+00:00,2025-06-30 19:53:40.920278,France,['Python'],
adzuna,fr,python developer,Python Developer Junior – Commando AI Team,Commando AI Team chez iBanFirst,"Paris, Ile-de-France",,,"Who we are iBanFirst is a fast-growing European fintech that is revolutionizing international payments for SMEs. Founded in 2016, our platform empowers Small & Medium Multinationals (SMMs) to regain control over their payment operations: currency conversion (FX), international transactions, and foreign exchange risk management across 140 countries — quickly, transparently, and securely. We make life easier for SMEs through an advanced technology platform (automation, APIs, AI…) combined with de…",2025-06-19 22:58:19+00:00,2025-06-30 19:53:40.920281,France,['Python'],
adzuna,fr,python developer,Python Developer / DevOps - CDI - F/H,Dataleon,"9ème Arrondissement, Paris",,,"Alors que la transition technologique s’accélère, un grand nombre de données est perdu ou n’est pas exploité, faute de gestion ou de moyens humains. C’est pourquoi l’expertise de Dataleon et ses technologies sont mises à profit pour répondre à 3 objectifs : Améliorer l’exploitation des données pour servir la productivité et la performance des entreprises. Générer des modèles (algorithmes) précis et flexibles qui visent à pallier les potentielles erreurs humaines. Mettre à disposition des produi…",2025-05-05 21:51:00+00:00,2025-06-30 19:53:40.920284,France,['Python'],
adzuna,fr,python developer,Développeur python développement web back (H/F),Systea Infrastructures,"Marseille, Bouches-du-Rhône",,,"SYSTEA est une société spécialisée dans l'emploi de cadres, experts et techniciens spécialisés, présent depuis plus de 10 ans, nous intervenons sur des projets industriels et de grands travaux dans les domaines de l'infrastructure, de l'énergie, de l'aérospatiale, de la défense, des télécommunications, de l'environnement, du BTP, du ferroviaire. Description du poste et Missions Notre cabinet recherche un Développeur Python (H/F) expérimenté pour rejoindre une équipe dynamique. Vous aurez l'oppo…",2024-12-07 04:54:54+00:00,2025-06-30 19:53:40.920287,France,['Python'],
adzuna,fr,python developer,Formation Python - « Développer en langage Python orienté objet » avec formateur en individuel,AWC,"Neuilly-sur-Marne, Le Raincy",,,"À l’issue de la formation, le participant sera en mesure de : Connaître la syntaxe du langage Python - Connaître et manipuler les types de données fondamentaux - Utiliser et définir des fonctions, des modules, des paquets, des exceptions, manipuler des fichiers - Connaître la théorie de la Programmation orientée objet et sa mise en pratique en Python - Connaître et utiliser les modules incontournables de la bibliothèque standard",2025-06-19 02:25:09+00:00,2025-06-30 19:53:40.920295,France,['Python'],
adzuna,fr,python developer,Ingénieur(e) développement Python / GO - Télécoms,Up Technologies,France,,,"Up Technologies est une société de conseil pour l'industrie avec des agences sur Lyon, Grenoble, Aix-en-Provence, Sophia-Antipolis, Toulon et Paris. Nous sommes une société de conseil spécialisée dans les métiers de l' électronique , des systèmes embarqués et de l 'informatique . Nous intervenons en assistance technique ainsi qu' au forfait à travers notre bureau d'études pour fabriquer des cartes électroniques et briques logicielles. Forts d'expériences dans des sociétés de conseil en tant que…",2025-06-27 08:07:01+00:00,2025-06-30 19:53:40.920299,France,['Python'],
adzuna,fr,python developer,Lead developer Python Django F/H,Inside,France,,,"Inside est apporteur de solutions, de services et de valeurs auprès des entreprises et DSI pour une transformation digitale agile. - Ops et infra - Accompagnement et pilotage de projets IT - Transformation DevOps - Digital & Développement - Externalisation IT Inside, c'est aussi une organisation collaborative et apprenante qui favorise la montée en compétences et le partage des savoirs avec ses communautés techniques et nos 2 Centres de Compétences Digital et Infra. Tous nos postes sont accessi…",2025-06-27 08:07:06+00:00,2025-06-30 19:53:40.920302,France,['Python'],
adzuna,fr,python developer,Ingénieur développement C++/Python,Thales,"Vélizy-Villacoublay, Versailles",,,"Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contribuent à un monde plus sûr, plus respectueux de l’environnement et plus inclusif. Le Groupe investit près de 4 milliards d’euros par an en Recherche & Développement, notamment dans des domaines clés de l’innovation tels que l’IA, la cybersécurit…",2025-06-15 09:33:38+00:00,2025-06-30 19:53:40.920305,France,['Python'],
adzuna,fr,python developer,Lead Developer backend - Python,Fieldbox,"Ile-de-France, France",,,"Our business: We help industrial companies to accelerate their digital transformation and dramatically improve their operational efficiency and competitiveness with data, software and AI. Our clients include CAC 40 companies, as well as small and medium-sized companies on five continents and over 150 industrial sites. What makes us special: We offer a complete range of services, combined by latest technologies, covering the entire lifecycle from ideation, business value assessment, industrializ…",2025-05-18 17:11:08+00:00,2025-06-30 19:53:40.920308,France,['Python'],
adzuna,fr,python developer,Automaticien(ne) - Développement Python H/F,Up Technologies,France,,,"Up Technologies est une société de conseil pour l'industrie avec des agences sur Lyon, Grenoble, Aix-en-Provence, Toulon, Nice Sophia et Paris. Nous sommes une société de conseil spécialisée dans les métiers de l'électronique, des systèmes embarqués et de la mécatronique. Nous intervenons en assistance technique ainsi qu'au forfait à travers notre bureau d'études pour fabriquer des cartes électroniques et briques logicielles. Forts d'expériences dans des sociétés de conseil en tant que Managers…",2025-05-18 17:07:32+00:00,2025-06-30 19:53:40.920311,France,['Python'],
adzuna,fr,python developer,Ingénieur Réseau - Développement Python Crmesh04 H/F,Stormshield,"La-Madeleine, Lille",,,"Acteur européen de référence sur le marché de la cybersécurité et filiale du groupe Airbus, Stormshield se positionne comme le premier éditeur français pure-player en cybersécurité. Notre mission est de concevoir des solutions de sécurité innovantes qui protègent les entreprises notamment les infrastructures critiques et opérationnelle Nous démarrons la réalisation d'une toute nouvelle solution et recherchons des talents pour nous accompagner. Prêt à relever le défi ? Nous recherchons un ou une…",2025-06-28 07:49:44+00:00,2025-06-30 19:53:40.920315,France,['Python'],
adzuna,fr,python developer,214611/Expert technique informatique PYTHON (Développement) - Senior (>8 ans) (IT),WorldWide People,"Saint-Cloud, Boulogne-Billancourt",,,"Expert Technique PYTHON (Développement) - Senior (>8 ans) Expert Technique PYTHON (Développement) - Senior (>8 ans)Dans le cadre du programme IA, nous développons une plateforme basée sur des agents intelligents tel que les agents de type Retrieval-Augmented Generation (RAG), dans un environnement Google Cloud Platform (GCP). Cette plateforme doit permettre aux utilisateurs métiers de créer et de personnaliser des assistants et des workflows utilisant l'IA générative pour améliorer nos processu…",2025-06-18 14:35:48+00:00,2025-06-30 19:53:40.920318,France,['Python'],
adzuna,fr,python developer,214611/Expert technique informatique PYTHON (Développement) - Senior (>8 ans) (IT),WorldWide People,"Saint-Cloud, Boulogne-Billancourt",,,"Expert Technique PYTHON (Développement) - Senior (>8 ans) Dans le cadre du programme IA, nous développons une plateforme basée sur des agents intelligents tel que les agents de type Retrieval-Augmented Generation (RAG), dans un environnement Google Cloud Platform (GCP). Cette plateforme doit permettre aux utilisateurs métiers de créer et de personnaliser des assistants et des workflows utilisant l'IA générative pour améliorer nos processus et systèmes d'information (SI) existants. Le développem…",2025-06-16 02:24:52+00:00,2025-06-30 19:53:40.920321,France,['Python'],
adzuna,fr,python developer,Ingénieur Etudes et Développement Python Salle des Marchés,Algofi,"Paris, Ile-de-France",,,"Au sein d’une banque d'investissements et de financement, en particulier pour le département informatique de la Salle des Marchés Produits Dérivés sur Actions, vous intégrerez l'équipe en charge de l'optimisation des outils de contribution sur divers produits exotiques ainsi que de la conception d’outils tactiques. Cette équipe assure dans un contexte international. le développement, les évolutions et le support des outils développés en langage C++ et en PYTHON. Rôle : En tant que développeur P…",2025-06-05 09:17:21+00:00,2025-06-30 19:53:40.920324,France,['Python'],
adzuna,fr,python developer,Ingénieur Logiciel - Développement Python - contexte scientifique H/F,Forsk,"Toulouse, Haute-Garonne",,,"Missions Membre de notre équipe Développement Produit située à Toulouse, vous participez au développement de nouvelles fonctionnalités de notre produit Naos basé sur une architecture microservice . Dans ce cadre, vos missions sont les suivantes : Interagir avec le Product Owner pour partager une vision claire et détaillée des besoins Développer de nouvelles fonctionnalités sur Backend, majoritairement en Python Analyser et corriger des anomalies sur les fonctionnalités existantes Travailler en …",2025-06-27 07:58:41+00:00,2025-06-30 19:53:40.920330,France,['Python'],
adzuna,fr,python developer,Ingénieur Développement C++ - Python H/F,Externatic,"Pont-Rousseau, Rezé",45000.0,55000.0,"Implantée à Nantes au coeur d'un environnement naturel privilégié, cette entreprise innovante s'impose depuis près de 10 ans comme une pionnière de la transition écologique dans le secteur maritime. Elle conçoit des solutions logicielles de pointe basées sur des expertises en simulation multiphysique, IA, ingénierie logicielle et systèmes embarqués. Dans le cadre de leur croissance, notre cabinet Externatic, partenaire recrutement dédié aux sociétés technologiques en dehors des ESN, accompagne …",2025-05-15 05:36:12+00:00,2025-06-30 19:53:40.920334,France,['Python'],50000.0
adzuna,fr,python developer,Ingénieur Développement C++ - Python H/F,AVISTO,"Fontaine, Grenoble",35000.0,50000.0,Vous êtes intéressé(e) par des projets innovants et souhaitez résoudre des problématiques complexes ? AViSTO souhaite développer son pôle d'expertise IoT en recrutant un(e) ingénieur(e) C++/Python à Grenoble pour intervenir sur différents projets industriels. Vous aurez à charge : - La mise en place d'architectures backend complexes autant fonctionnellement que techniquement - Le développement d'une nouvelle génération de fonctionnalités - Le développement de nouveaux composants réutilisables e…,2025-06-28 07:48:58+00:00,2025-06-30 19:53:40.920337,France,['Python'],42500.0
adzuna,fr,python developer,Quant Developer Python / RUST - Hedge Fund - CDI - 120/180K€ - PARIS,MR SEARCH,"Paris, Ile-de-France",,,"La société : Fond gérant plus 10 milliards dollars. Les 450 collaborateurs sont répartis dans les bureaux en plein centre de Paris ainsi qu’à Londres, Hong Kong et New York. En croissance permanente, la société prône des valeurs fortes tels que l’investissement et l’engagement. Le poste : Votre rôle consiste à fournir des informations de trading quotidiennes. Vous travaillerez avec des traders, des quants et d'autres développeurs quantitatifs pour construire des outils de reporting et d'analyse…",2025-06-13 06:33:17+00:00,2025-06-30 19:53:40.920340,France,['Python'],
adzuna,fr,python developer,"Senior Full Stack Developer - Django, Python, AWS",IC Resources,"Paris, Ile-de-France",,,"My client is a deep-tech start-up developing software in the medical space, combining the latest advances in AI and robotics. Located in Paris, they are backed by some of the world’s largest VC funds and medical professionals relevant to their field. As they continue to scale up, they are looking to hire a further Senior Full Stack Developer who will join the team working on building up their platform. The majority of the role will focus on the backend, however, strong frontend skills are also …",2025-05-24 06:52:55+00:00,2025-06-30 19:53:40.920343,France,['Python'],
adzuna,fr,python developer,Software developer - Golang/Python H/F/N,OVHcloud,"Lille, Nord",,,"OVHcloud Vous voulez contribuer à des projets uniques pour construire ensemble le cloud libre ? Allons-y! Chez OVHcloud, nous sommes animés par la même volonté, celle de construire l’avenir ensemble pour défendre la liberté d’innover. OVHcloud est un acteur mondial et le leader européen du Cloud opérant plus de 450 000 serveurs dans 43 centres de données sur 4 continents à destination de 1,6 million de clients dans plus de 140 pays. Fer de lance d'un Cloud de confiance et pionnier d'un Cloud du…",2025-06-27 08:01:52+00:00,2025-06-30 19:53:40.920346,France,['Python'],
adzuna,fr,python developer,Senior Python Fullstack Developer (Full Remote),Mantra,"2ème Arrondissement, Paris",60000.0,80000.0,"Nous recherchons un software engineer qui nous aidera à protéger efficacement les infrastructures de nos clients. En rejoignant notre équipe, vous : Contriburez à une culture d’ingénierie où la passion pour l’innovation et l’excellence technique est au cœur de tout ce que nous faisons. Travaillerez avec une équipe dynamique pour développer des solutions à la pointe en matière de sécurité. Protégerez les données les plus critiques, en concevant des systèmes sécurisés capables de contrer les mena…",2025-06-22 22:40:59+00:00,2025-06-30 19:53:40.920350,France,['Python'],70000.0
adzuna,fr,python developer,Senior Python Backend Developer (Full Remote),Mantra,"2ème Arrondissement, Paris",,,"Nous recherchons un software engineer qui nous aidera à protéger efficacement les infrastructures de nos clients. En rejoignant notre équipe, vous : Contriburez à une culture d’ingénierie où la passion pour l’innovation et l’excellence technique est au cœur de tout ce que nous faisons. Travaillerez avec une équipe dynamique pour développer des solutions à la pointe en matière de sécurité. Protégerez les données les plus critiques, en concevant des systèmes sécurisés capables de contrer les mena…",2025-06-22 22:51:22+00:00,2025-06-30 19:53:40.920353,France,['Python'],
adzuna,fr,python developer,Intermediate / Senior Backend Developer - App (Python) - CDI,Descartes Underwriting,"Paris, Ile-de-France",,,"ABOUT DESCARTES UNDERWRITING Descartes was born out of the conviction that the ever-increasing complexity of risks faced by corporations, governments and vulnerable communities calls for a renewed approach in insurance. Our team brings together industry veterans from the most renowned institutions (AXA, SCOR, Swiss Re, Marsh, Aon, ) and scientists on top of their field to bring underwriting excellence. After 5 years of existence, Descartes has secured a leading position in parametric insurance …",2025-06-25 06:51:29+00:00,2025-06-30 19:53:40.920356,France,['Python'],
adzuna,fr,python developer,Data Engineer / Developper Python,QuickSign,"2ème Arrondissement, Paris",,,"Le poste est rattaché à l’équipe Data décomposée en 4 équipes : Doc & fraude : développer des microservices pour le traitement de documents et l’identification de comportement frauduleux AI platform : mettre en place des environnements pour l’entraînement et le déploiement de services intégrant de l’IA Data Run : dédié à la gestion de la data plateforme actuelle (maintien en condition, évolution, scaling, etc): reporting financier et BI Data Platform : une équipe dédiée à la refonte de la data …",2025-06-28 23:09:15+00:00,2025-06-30 19:53:40.920359,France,['Python'],
adzuna,fr,python developer,Expert Développement Python (IT),VISIAN,"Paris, Ile-de-France",360.0,550.0,"Contexte : Le département Tech a pour vocation d'accompagner la transformation digitale de nos métiers, en lien avec la stratégie du client. Ce centre d'expertise transverse est orienté développement, innovation, data, IA  Prestation au sein de l'équipe IA, en charge de concevoir des projets pilotes et produits finis innovants à destination du groupe et des clients. Nous recherchons un développeur Python / Angular afin de travailler au développement de nouveaux projets intégrant l'IA. Missions …",2025-06-10 14:18:30+00:00,2025-06-30 19:53:40.920366,France,['Python'],455.0
adzuna,fr,python developer,Back-End Developer (Python),Sinay,"Calvados, Normandie",,,"You will join our amazing Product team (Front-End and Back-End Developers, AI Engineers, UX Designers, etc.) as Back-End Developer . More specifically, you will be in charge of: Dividing and organizing Back-End tasks upstream. Developing the Back-End of the different modules and clients’ apps, especially APIs, Webservices, Connectors, Data pipeline, etc. Taking part in the full development cycle (specification, design, code, tests, integration, DevOps). Sticking to the development processes and…",2025-02-15 13:03:59+00:00,2025-06-30 19:53:40.920372,France,['Python'],
adzuna,fr,python developer,Python/C++ Software Developer,Capital Fund Management,"8ème Arrondissement, Paris",,,"ABOUT CFM Founded in 1991, we are a global quantitative and systematic asset management firm applying a scientific approach to finance to develop alternative investment strategies that create value for our clients. We value innovation, dedication, collaboration, and the ability to make an impact. Together, we create a stimulating environment for talented and passionate experts in research, technology, and business to explore new ideas and challenge existing assumptions. ABOUT THE ROLE The Team …",2025-06-15 22:45:40+00:00,2025-06-30 19:53:40.920416,France,['Python'],
adzuna,fr,python developer,Senior Software Developer Python/React,Bluecoders,"8ème Arrondissement, Paris",65000.0,75000.0,"Description du poste Ils recherchent leur prochain Développeur Full Stack Python/React Senior pour rejoindre l’équipe technique en charge d'un des modules du produit pour le faire évoluer.  Les missions Contribuer à l’évolution technique et à l’ industrialisation du module bannières Travailler à l’échelle : fiabilité, performance, sécurité Participer à la mise en place de fonctionnalités innovantes (génération automatique de scénarios, remédiation, intégration IA…) Être force de proposition sur…",2025-05-06 14:55:52+00:00,2025-06-30 19:53:40.920421,France,"['Python', 'React']",70000.0
adzuna,fr,python developer,Ingénieur Développement Python H/F,Approach People Recruitment,"Toulouse, Haute-Garonne",30000.0,40000.0,"Notre client est un éditeur de logiciel, acteur international majeur dans les réseaux et télécommunication, ayant des solutions installés à travers 140 pays. Pour renforcer son équipe Développement , nous recherchons un Ingénieur Développement Python pour travaillé sur un logiciel complexes en constante évolution. Au sein d'une équipe de 6 personnes située à Toulouse, vous collaborerez avec l'équipes test et le Product Owner et aurez pour missions : Collaborer étroitement avec le Product Owner …",2025-06-13 18:33:21+00:00,2025-06-30 19:53:40.920424,France,['Python'],35000.0
adzuna,fr,python developer,Ingénieur Développement Python H/F,Hardis Group,"Rhône, Auvergne-Rhône-Alpes",,,"Ingénieur Développement Python (F/H) Champ d'actions et principales responsabilités : Nous recherchons un(e) Ingénieur Développement Python, disposant de 2 à 3 ans d'expérience, pour rejoindre notre équipe spécialisée dans le développement d'outils internes. Le poste est à pourvoir en CDI, avec un démarrage prévu en septembre 2025. Description du poste : Votre mission principale consistera à concevoir et développer des solutions innovantes visant à améliorer la qualité de service pour nos clien…",2025-05-23 06:14:16+00:00,2025-06-30 19:53:40.920427,France,['Python'],
adzuna,fr,python developer,Ingénieur Développement Python F/H,APPROACH PEOPLE RECRUITMENT SARL,"Toulouse, Haute-Garonne",30000.0,40000.0,"Au sein d'une équipe de 6 personnes située à Toulouse, vous collaborerez avec l'équipes test et le Product Owner et aurez pour missions : Collaborer étroitement avec le Product Owner afin de comprendre et affiner les besoins fonctionnels et techniques. Concevoir et développer de nouvelles fonctionnalités Backend, principalement en Python. Identifier, analyser et corriger les anomalies sur les fonctionnalités existantes pour garantir la stabilité et la performance de la solution. Travailler en s…",2025-06-17 08:29:46+00:00,2025-06-30 19:53:40.920433,France,['Python'],35000.0
adzuna,fr,python developer,Senior backend developer - Python/Django,OOTI,"2ème Arrondissement, Paris",50000.0,55000.0,"OOTI est à la recherche d’un développeur backend expérimenté pour rejoindre notre équipe produit. En collaboration avec notre lead developer, notre product owner et nos développeurs, tu auras l’opportunité de contribuer à l’amélioration globale de notre produit et des services que nous offrons aux architectes et aux cabinets d’architecture. Tes missions seront les suivantes  Être moteur dans la conception et le développement de nouvelles fonctionnalités à fort impact utilisateur. Piloter les ch…",2025-04-22 21:50:37+00:00,2025-06-30 19:53:40.920437,France,['Python'],52500.0
adzuna,fr,python developer,Quantitative Developer Python - Alpha Signals,Capital Fund Management,"8ème Arrondissement, Paris",,,"ABOUT THE ROLE In collaboration with the Research teams, the Front Prediction team develops and maintains the prediction models (alpha signals) used to make decisions for our automated trading systems. Your responsibilities will include: - Integrating and validating new predictive models within our Python decision platform - Designing and building prediction workflows (simulation and production), including Machine Learning components - Developing and optimizing applications for distributing pre…",2025-06-06 22:55:12+00:00,2025-06-30 19:53:40.920440,France,['Python'],
adzuna,fr,python developer,Lead Developer Python H/F,Display Interactive,"Montrouge, Antony",65000.0,65000.0,"Rattaché à l’Engineering Manager, vos principales missions seront : Prendre le lead technique d’une équipe de 5 à 8 développeurs, en veillant à l’excellence technique et à la croissance de l’équipe. Concevoir, déployer et gérer des architectures de microservices en mettant l’accent sur la fiabilité, l’évolutivité et la sécurité. Piloter le développement d’API RESTful de haute qualité à l’aide de FastAPI. Superviser la gestion des bases de données, en s’appuyant sur PostgreSQL, Redis et les syst…",2025-03-21 11:58:04+00:00,2025-06-30 19:53:40.920443,France,['Python'],65000.0
adzuna,fr,python developer,Ingénieur en Développement Python H/F,Adentis,France,,,"Vos missions concerneront : o La conception et évolution de la nouvelle stack API o L'architecture et développement d'applications o Le développement de solutions et d'applications web o La recette, contrôles qualités et veille à la performance du site web Compétences nécessaires : o Bonne maîtrise de Python, Django (REST Framework) o Connaissances solides pour comprendre et utiliser Docker et Ansible o Connaissances opérationnelles de gestion de bases de données (Oracle, MySQL) Environnement t…",2025-05-21 05:59:41+00:00,2025-06-30 19:53:40.920449,France,['Python'],
adzuna,fr,python developer,Ingénieur en Développement Python H/F,ALTEN,"Saint-Cloud, Boulogne-Billancourt",,,"Au sein du département Energie, nous accompagnons nos clients grands comptes depuis plus de 35 ans. Grâce à notre référencement préférentiel, nous vous garantissons un accès aux projets à forte valeur ajoutée. Missions principales Le projet porte sur l'industrialisation d'un logiciel permettant d'optimiser le dimensionnement d'installations photovoltaïques de petite puissance, de batteries et d'électrolyseurs de production d'hydrogène. Ce logiciel doit fournir des données de choix technologique…",2025-05-14 06:36:06+00:00,2025-06-30 19:53:40.920452,France,['Python'],
adzuna,fr,python developer,Ingénieur Développement C - C++ Python H/F,ELSYS Design,"Fontaine, Grenoble",35000.0,100000.0,"Description de l'offre Vous êtes intéressé par des projets innovants ? Vous souhaitez résoudre des problématiques complexes ? Nous recherchons un(e) ingénieur(e) C/C++, Python passionné(e) qui souhaite travailler sur des devices industrielles pour le marché très actuel de l'IoT. Les contraintes sur ces devices sont les contraintes classiques de l'embarqué outdoor : Robustesse, Fiabilité et Disponibilité de service. Responsabilités : · Implémentation d'une nouvelle génération de fonctionnalités …",2025-05-23 06:17:07+00:00,2025-06-30 19:53:40.920455,France,['Python'],67500.0
adzuna,fr,javascript developer,Intermediate / Senior FullStack Developer – App (JavaScript & Python) - CDI,Descartes Underwriting,"Paris, Ile-de-France",,,"ABOUT DESCARTES UNDERWRITING Descartes was born out of the conviction that the ever-increasing complexity of risks faced by corporations, governments and vulnerable communities calls for a renewed approach in insurance. Our team brings together industry veterans from the most renowned institutions (AXA, SCOR, Swiss Re, Marsh, Aon, ) and scientists on top of their field to bring underwriting excellence. After 5 years of existence, Descartes has secured a leading position in parametric insurance …",2025-06-25 05:24:29+00:00,2025-06-30 19:53:43.494881,France,"['Python', 'JavaScript']",
adzuna,fr,javascript developer,Ingénieur Développement Javascript H/F,Viveris.,"Chevilly-Larue, L'Haÿ-les-Roses",40000.0,45000.0,"Contexte de la mission : Notre client est un grand acteur du secteur ferroviaire au niveau international et contribue au développement de systèmes embarqués.Dans le cadre de l'un de ses projets, nous recherchons un Ingénieur développement JavaScript H/F qui renforcera un projet de développement et de maintenance applicative de systèmes industriels. Vos Responsabilités : - Installation et configuration automatique. Rédaction des procédures de déploiement ; - Préparation de l'environnement d'exéc…",2025-06-25 07:50:32+00:00,2025-06-30 19:53:43.494896,France,['JavaScript'],42500.0
adzuna,fr,javascript developer,Ingénieur développement Javascript H/F,VIVERIS,"Chevilly-Larue, L'Haÿ-les-Roses",40000.0,45000.0,"Contexte de la mission : Notre client est un grand acteur du secteur ferroviaire au niveau international et contribue au développement de systèmes embarqués.Dans le cadre de l'un de ses projets, nous recherchons un Ingénieur développement Javascript H/F qui renforcera un projet de développement et de maintenance applicative de systèmes industriels. Vos Responsabilités : - Installation et configuration automatique. Rédaction des procédures de déploiement ; - Préparation de l'environnement d'exéc…",2025-06-25 08:13:13+00:00,2025-06-30 19:53:43.494901,France,['JavaScript'],42500.0
adzuna,fr,javascript developer,Ingénieur développement Javascript F/H,VIVERIS,"L'Haÿ-les-Roses, Val-de-Marne",40000.0,45000.0,"Contexte de la mission : Notre client est un grand acteur du secteur ferroviaire au niveau international et contribue au développement de systèmes embarqués.Dans le cadre de l'un de ses projets, nous recherchons un Ingénieur développement Javascript H/F qui renforcera un projet de développement et de maintenance applicative de systèmes industriels. Vos Responsabilités : - Installation et configuration automatique. Rédaction des procédures de déploiement ; - Préparation de l'environnement d'exéc…",2025-06-26 08:22:15+00:00,2025-06-30 19:53:43.494904,France,['JavaScript'],42500.0
adzuna,fr,javascript developer,Freelance Software Developer (Javascript - Typescript) - AI Tutor,Mindrift,France,,,"About the Company At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Generative AI by tapping into real-world expertise from across the globe. About the Role GenAI models are improving very quickly, and one of our goals is to make them capable of addressing specialized q…",2025-06-17 00:59:41+00:00,2025-06-30 19:53:43.494907,France,['JavaScript'],
adzuna,fr,javascript developer,Développeur·se Full Stack H/F,Voyelle.fr,"Cesson-Sévigné, Rennes",29000.0,33000.0,"Tu es passionné·e par le développement web et WordPress n'a plus de secret pour toi ? Tu veux travailler dans une agence où chaque projet est une nouvelle aventure, où l'innovation est une passion et où les liens humains sont au coeur des réussites ? Tu as envie de donner du sens à ton travail en intégrant une entreprise engagée qui avance chaque jour pour avoir un impact positif sur le monde qui nous entoure ? Alors découvre ce à quoi pourrait ressembler ton futur poste : Intégration et dévelo…",2025-02-19 22:56:20+00:00,2025-06-30 19:53:43.494911,France,[],31000.0
adzuna,fr,javascript developer,Consultant Senior ServiceNow,Yunit,"Paris, Ile-de-France",,,"Ça vous dirait un aperçu du futur de votre carrière ? Vous rejoignez nos équipes composées de plus de soixante-quinze collaborateurs, dont plusieurs experts certifiés ServiceNow, pour travailler sur de nombreux projets d’envergure et novateurs sur ITSM, ITOM, CSM, HR, FSM. Vous serez suivis par nos référents et vous bénéficierez de notre programme de formations d’excellence grâce à notre Yunit Académie accompagnant tous nos collaborateurs dans leur montée en compétences sur ServiceNow. Nous rec…",2025-06-04 09:10:59+00:00,2025-06-30 19:53:43.494914,France,[],
adzuna,fr,javascript developer,Développeur GED – Expert JavaScript / Middleware – H/F,Audensiel,"Niort, Deux-Sèvres",,," Poste basé à Niort (79)  Contexte Dans le cadre du renforcement d’une équipe de développement middleware, nous recherchons un(e) Expert JavaScript pour intervenir sur des projets GED à fort enjeu, autour de la plateforme FME / Itesoft . Vous contribuerez activement à la personnalisation, à l’automatisation et au suivi technique des solutions GED, dans un environnement moderne et collaboratif. ️ Vos missions Développement de scripts JavaScript / JSON Paramétrage et configuration de la plateform…",2025-05-18 17:11:10+00:00,2025-06-30 19:53:43.494917,France,['JavaScript'],
adzuna,fr,javascript developer,Ingénieur d'Études et Développement Javascript H/F,Solutec,"Paris, Ile-de-France",,,"Selon les besoins de nos clients grands comptes, vos talents et vos capacités d'évolution, vous serez notamment chargé(e) de : * Analyser les spécifications fonctionnelles * Participer à la conception technique * Développer la solution FRONT-END (HTML, CSS, ANGULAR, REACT) et BACK-END (NODE.JS, EXPRESS) * Participer aux phases de tests techniques * Accompagner les déploiements en environnement de production * Rédaction de la documentation technique Et bien plus encore ! Les  de cette opportunit…",2025-06-25 07:51:39+00:00,2025-06-30 19:53:43.494920,France,['JavaScript'],
